age,marital,education,balance,housing,loan,duration,campaign,pdays,previous,poutcome,deposit
32,single,tertiary,3,yes,no,568,1,-1,0,unknown,yes
44,divorced,primary,25,yes,no,201,1,344,7,failure,no
45,divorced,tertiary,2813,yes,no,43,1,-1,0,unknown,no
37,divorced,secondary,2610,yes,no,53,1,-1,0,unknown,no
40,married,primary,2077,yes,no,363,1,173,24,other,no
48,married,secondary,-85,yes,no,56,1,343,1,other,no
43,married,secondary,171,yes,no,96,1,364,1,failure,no
52,married,secondary,146,yes,yes,108,1,-1,0,unknown,no
39,divorced,secondary,-427,yes,no,8,5,-1,0,unknown,no
58,single,tertiary,1411,yes,no,425,2,-1,0,unknown,no
34,married,tertiary,142,yes,no,459,1,-1,0,unknown,yes
55,married,tertiary,323,yes,yes,200,1,-1,0,unknown,no
37,married,secondary,387,yes,yes,413,1,-1,0,unknown,no
25,single,tertiary,1954,yes,yes,66,1,351,1,failure,no
53,married,secondary,8892,yes,no,177,1,174,1,failure,no
34,single,tertiary,76,yes,no,747,2,371,3,failure,yes
47,divorced,tertiary,-49,yes,no,14,6,327,23,failure,no
34,married,secondary,178,yes,no,253,1,-1,0,unknown,no
32,single,primary,398,yes,no,716,1,-1,0,unknown,yes
36,divorced,secondary,52,yes,no,152,1,348,1,failure,no
38,single,secondary,1137,no,no,316,1,-1,0,unknown,no
50,married,primary,216,yes,no,137,1,369,2,failure,no
51,married,primary,3185,yes,no,154,1,174,2,failure,no
28,married,secondary,65,yes,yes,165,1,300,1,failure,no
47,married,primary,-287,yes,no,201,1,348,3,failure,no
42,single,secondary,4253,yes,no,146,1,-1,0,unknown,no
27,single,secondary,557,yes,no,466,2,-1,0,unknown,no
37,married,tertiary,2019,yes,no,368,1,-1,0,unknown,no
48,divorced,secondary,83,yes,no,1101,1,-1,0,unknown,yes
32,married,secondary,28,yes,no,88,1,370,1,failure,no
47,married,secondary,411,yes,no,157,1,-1,0,unknown,no
29,married,secondary,69,yes,no,77,4,-1,0,unknown,no
37,single,tertiary,1339,yes,no,96,6,173,4,other,no
52,married,secondary,1117,yes,no,365,1,-1,0,unknown,no
36,married,secondary,55,yes,no,38,2,369,4,failure,no
58,married,primary,747,yes,yes,104,1,-1,0,unknown,no
45,married,secondary,192,yes,no,154,5,176,1,other,no
21,single,secondary,292,yes,yes,148,4,-1,0,unknown,no
31,married,primary,1127,yes,no,43,1,349,1,failure,no
35,single,secondary,143,yes,yes,68,1,369,2,other,no
31,married,secondary,879,yes,no,394,1,-1,0,unknown,yes
59,married,secondary,771,no,no,125,2,370,3,failure,no
39,married,primary,1004,yes,no,364,2,-1,0,unknown,no
37,married,secondary,3173,yes,no,179,1,-1,0,unknown,no
35,single,secondary,-639,yes,yes,427,1,-1,0,unknown,no
35,single,secondary,450,yes,no,63,1,-1,0,unknown,no
34,married,secondary,-56,yes,no,197,2,-1,0,unknown,no
35,single,secondary,2116,yes,no,409,2,-1,0,unknown,no
36,married,tertiary,481,yes,no,215,1,175,3,failure,no
36,single,secondary,-1157,yes,no,323,2,-1,0,unknown,no
32,single,secondary,416,yes,no,290,1,176,2,failure,no
29,married,secondary,1052,yes,no,147,1,-1,0,unknown,no
38,single,secondary,3344,yes,no,143,1,352,5,failure,no
40,married,secondary,-378,yes,yes,541,1,295,6,failure,no
30,divorced,secondary,0,yes,no,172,1,-1,0,unknown,no
34,married,secondary,7063,yes,no,309,1,350,9,failure,no
46,divorced,primary,-35,yes,no,69,1,-1,0,unknown,no
49,divorced,primary,112,yes,no,79,1,-1,0,unknown,no
45,divorced,tertiary,-946,yes,no,213,1,-1,0,unknown,no
28,single,tertiary,1026,yes,no,101,3,-1,0,unknown,no
37,married,secondary,0,yes,no,54,1,300,1,failure,no
30,divorced,secondary,341,yes,no,54,1,174,1,success,no
34,single,tertiary,1798,yes,no,196,3,-1,0,unknown,no
39,married,secondary,1360,yes,no,247,1,-1,0,unknown,no
41,married,secondary,158,yes,no,426,1,50,2,failure,no
44,divorced,secondary,338,yes,no,133,1,370,1,failure,no
37,single,secondary,267,no,no,121,1,-1,0,unknown,no
33,married,secondary,162,yes,no,135,1,364,2,failure,no
35,divorced,secondary,0,yes,no,404,2,-1,0,unknown,no
51,married,secondary,42,yes,no,80,2,-1,0,unknown,no
51,divorced,primary,37,yes,no,341,1,-1,0,unknown,no
39,married,primary,499,yes,no,156,1,-1,0,unknown,no
30,married,secondary,396,yes,no,366,3,348,2,failure,yes
50,married,secondary,481,yes,no,168,1,-1,0,unknown,no
45,divorced,primary,-69,yes,no,118,2,-1,0,unknown,no
44,divorced,primary,70,yes,no,176,1,-1,0,unknown,no
32,married,secondary,1670,no,no,223,1,299,2,failure,no
34,married,tertiary,3050,yes,no,469,1,-1,0,unknown,yes
55,divorced,unknown,276,yes,no,35,1,-1,0,unknown,no
37,divorced,secondary,1040,yes,no,199,1,173,2,failure,no
31,married,primary,951,yes,no,206,1,-1,0,unknown,no
42,married,primary,969,yes,no,721,1,-1,0,unknown,no
32,married,secondary,-64,yes,no,641,1,-1,0,unknown,no
43,divorced,secondary,229,yes,yes,163,1,-1,0,unknown,no
33,married,secondary,210,yes,no,1207,2,-1,0,unknown,yes
47,married,primary,-169,no,yes,234,1,349,3,failure,no
32,single,tertiary,593,yes,no,86,3,-1,0,unknown,no
43,divorced,secondary,484,yes,no,180,2,173,6,failure,no
34,married,secondary,0,yes,no,68,4,357,3,success,no
29,married,secondary,5918,yes,no,103,1,-1,0,unknown,no
59,married,primary,-91,yes,no,239,1,369,5,failure,no
47,married,secondary,623,yes,no,102,6,-1,0,unknown,no
45,divorced,tertiary,0,yes,no,325,2,-1,0,unknown,no
45,married,tertiary,23,yes,yes,234,3,-1,0,unknown,no
56,divorced,primary,26,yes,no,194,4,359,2,other,no
37,married,secondary,513,yes,no,134,1,362,3,failure,no
52,married,primary,306,yes,no,650,5,-1,0,unknown,yes
29,single,secondary,0,yes,yes,77,4,-1,0,unknown,no
48,divorced,secondary,-276,yes,yes,674,1,-1,0,unknown,yes
32,divorced,tertiary,1804,yes,no,122,1,355,1,failure,no
37,single,tertiary,0,yes,no,109,1,344,1,failure,no
50,married,primary,117,yes,no,216,4,-1,0,unknown,no
36,single,primary,1959,yes,no,1966,1,-1,0,unknown,no
36,single,tertiary,1,yes,no,131,1,-1,0,unknown,no
33,single,primary,863,yes,no,622,3,-1,0,unknown,yes
59,married,secondary,506,yes,no,281,1,-1,0,unknown,no
37,married,secondary,198,yes,no,156,5,369,2,failure,no
35,single,secondary,546,yes,no,161,2,-1,0,unknown,no
30,married,primary,236,yes,no,44,1,364,1,failure,no
40,divorced,secondary,282,yes,no,240,1,300,1,failure,no
34,married,secondary,0,yes,no,172,1,-1,0,unknown,no
31,married,secondary,864,yes,yes,127,1,-1,0,unknown,no
31,married,secondary,1078,yes,no,248,1,330,3,other,no
36,married,primary,679,yes,yes,115,1,-1,0,unknown,no
44,single,secondary,-228,yes,yes,38,1,362,2,failure,no
27,married,tertiary,79,yes,yes,201,1,369,3,failure,no
25,single,tertiary,882,yes,no,341,1,-1,0,unknown,no
30,single,tertiary,228,yes,no,314,2,-1,0,unknown,yes
36,married,tertiary,702,yes,no,52,4,-1,0,unknown,no
36,single,secondary,1331,yes,no,77,3,174,1,other,no
40,single,primary,147,yes,no,109,1,-1,0,unknown,no
30,single,secondary,186,yes,no,390,1,-1,0,unknown,no
32,single,primary,180,yes,no,804,1,-1,0,unknown,no
51,married,secondary,-13,yes,no,361,1,364,1,failure,no
37,single,tertiary,2576,yes,no,417,1,-1,0,unknown,no
35,single,tertiary,1396,yes,no,809,1,300,1,failure,yes
38,married,secondary,780,yes,no,262,1,343,5,failure,no
35,single,tertiary,670,no,yes,44,1,-1,0,unknown,no
35,married,secondary,1546,yes,no,156,1,174,4,failure,no
39,married,secondary,4741,yes,no,166,1,338,10,failure,no
30,single,tertiary,365,yes,no,76,3,-1,0,unknown,no
33,single,secondary,185,yes,no,298,1,-1,0,unknown,no
37,married,secondary,208,no,no,466,1,-1,0,unknown,no
51,divorced,primary,-19,yes,no,829,1,296,11,failure,yes
35,married,secondary,0,yes,yes,291,8,293,1,failure,no
35,married,secondary,328,yes,no,484,3,364,1,other,no
26,single,secondary,0,yes,no,204,3,-1,0,unknown,no
57,married,primary,649,yes,no,169,2,-1,0,unknown,no
23,single,secondary,292,yes,no,437,2,-1,0,unknown,no
38,single,secondary,2253,yes,no,937,3,-1,0,unknown,yes
35,single,tertiary,153,yes,no,37,3,302,3,other,no
31,married,secondary,295,yes,yes,193,3,344,1,other,no
41,single,tertiary,3371,yes,yes,204,2,-1,0,unknown,no
43,divorced,secondary,47,yes,yes,163,2,370,1,failure,no
36,single,tertiary,181,yes,no,159,2,278,4,failure,no
59,married,secondary,2965,yes,no,1970,3,-1,0,unknown,yes
55,married,primary,1691,yes,no,358,2,174,1,failure,no
34,married,secondary,467,yes,no,195,2,357,2,failure,no
44,divorced,tertiary,388,yes,no,246,2,370,2,success,no
40,divorced,secondary,635,yes,no,122,2,-1,0,unknown,no
52,married,secondary,5828,yes,no,276,2,-1,0,unknown,no
34,single,secondary,283,yes,no,151,2,-1,0,unknown,no
27,single,secondary,223,yes,yes,297,2,-1,0,unknown,no
40,married,secondary,125,yes,no,119,2,370,1,failure,no
33,single,tertiary,1481,yes,no,172,3,173,1,other,no
44,married,tertiary,1371,no,no,788,3,363,4,other,no
50,married,tertiary,267,yes,no,187,3,-1,0,unknown,no
33,divorced,tertiary,5550,yes,no,124,2,278,4,failure,no
39,single,primary,0,yes,yes,1975,5,-1,0,unknown,yes
35,married,secondary,102,yes,no,252,5,-1,0,unknown,no
47,divorced,tertiary,846,yes,no,85,2,370,2,failure,no
34,single,tertiary,29,yes,no,248,2,-1,0,unknown,no
35,married,secondary,2737,yes,no,199,3,-1,0,unknown,no
29,married,secondary,714,yes,yes,482,2,-1,0,unknown,yes
37,single,tertiary,72,yes,no,98,2,370,1,failure,no
51,divorced,secondary,581,yes,no,107,7,173,2,other,no
22,single,tertiary,374,yes,no,158,5,-1,0,unknown,no
36,single,secondary,328,yes,no,194,3,-1,0,unknown,no
40,divorced,unknown,528,yes,no,340,2,357,5,failure,no
33,married,secondary,540,no,yes,88,2,-1,0,unknown,no
37,married,secondary,426,yes,no,323,3,345,3,failure,no
31,single,secondary,2194,no,no,275,2,357,1,other,no
44,married,tertiary,12392,yes,no,177,3,343,1,other,no
29,married,primary,97,yes,no,431,2,-1,0,unknown,no
53,married,tertiary,-1112,yes,no,53,3,308,1,failure,no
33,married,primary,410,yes,no,396,2,355,2,failure,no
30,married,secondary,2191,yes,no,157,4,-1,0,unknown,no
60,married,primary,-70,yes,no,65,2,-1,0,unknown,no
41,married,secondary,471,yes,no,954,2,293,4,success,yes
26,single,secondary,96,yes,no,612,2,348,3,other,no
32,married,secondary,8,yes,yes,251,2,-1,0,unknown,no
38,married,tertiary,0,yes,no,537,5,303,2,failure,no
57,divorced,tertiary,408,yes,no,402,2,351,1,failure,no
27,single,primary,265,yes,no,1119,2,-1,0,unknown,yes
39,married,secondary,9618,yes,no,94,2,338,1,failure,no
37,single,secondary,1572,no,no,499,3,-1,0,unknown,no
47,married,secondary,642,yes,no,197,2,363,2,other,no
44,single,secondary,33,yes,no,195,3,351,10,failure,no
25,single,primary,-289,yes,no,56,2,-1,0,unknown,no
57,single,primary,3777,yes,no,65,2,-1,0,unknown,no
43,married,primary,794,yes,no,38,3,-1,0,unknown,no
37,married,secondary,-308,yes,no,168,4,310,11,failure,no
45,married,secondary,577,yes,no,154,2,350,3,failure,no
27,married,secondary,249,yes,no,307,2,-1,0,unknown,no
42,single,tertiary,94,yes,no,45,4,-1,0,unknown,no
45,married,tertiary,54,yes,no,107,3,-1,0,unknown,no
37,married,secondary,1328,yes,no,121,2,341,4,failure,no
42,married,secondary,-336,yes,no,318,3,303,2,failure,no
35,married,secondary,712,yes,yes,255,2,264,5,failure,no
41,married,secondary,305,yes,no,174,2,-1,0,unknown,no
53,married,primary,234,yes,no,53,7,-1,0,unknown,no
39,single,tertiary,93,yes,yes,196,2,331,3,failure,no
35,single,secondary,8040,yes,no,173,2,-1,0,unknown,no
60,divorced,secondary,0,yes,no,65,4,350,6,failure,no
47,married,primary,6150,yes,no,444,2,174,2,failure,no
32,married,secondary,210,yes,no,308,3,364,1,other,no
46,married,primary,5461,yes,no,562,2,174,2,success,no
29,single,secondary,1550,yes,yes,228,3,-1,0,unknown,no
50,divorced,secondary,-54,yes,yes,698,2,292,1,failure,yes
49,married,secondary,2409,yes,no,272,4,293,2,failure,no
39,married,primary,640,yes,no,220,4,370,2,other,no
35,single,secondary,0,yes,no,419,2,-1,0,unknown,no
34,married,primary,3,yes,no,369,2,-1,0,unknown,no
43,single,secondary,550,yes,no,107,2,-1,0,unknown,no
36,divorced,tertiary,-978,yes,no,62,3,-1,0,unknown,no
31,single,secondary,507,yes,no,65,2,299,3,other,no
58,married,tertiary,4152,yes,no,76,7,13,6,success,no
51,married,secondary,-491,yes,yes,805,2,-1,0,unknown,no
51,married,secondary,707,yes,no,97,5,-1,0,unknown,no
36,married,secondary,330,yes,no,777,2,-1,0,unknown,no
57,married,secondary,25,yes,no,378,2,359,1,failure,no
46,married,tertiary,1103,yes,no,185,2,278,3,failure,no
42,single,secondary,-193,yes,no,1805,4,-1,0,unknown,no
41,divorced,secondary,654,yes,no,139,2,-1,0,unknown,no
42,divorced,tertiary,47,yes,no,222,2,370,1,failure,no
34,single,tertiary,3821,yes,no,649,2,-1,0,unknown,yes
31,single,secondary,222,yes,no,168,2,-1,0,unknown,no
35,married,primary,445,yes,no,237,2,363,2,other,no
47,married,primary,3067,yes,no,141,2,-1,0,unknown,no
39,married,secondary,41,yes,no,135,3,-1,0,unknown,no
43,married,tertiary,1264,yes,no,102,2,-1,0,unknown,no
56,married,unknown,84,yes,no,65,2,370,1,failure,no
32,single,secondary,271,yes,no,80,2,268,2,other,no
46,divorced,secondary,2268,yes,no,281,3,-1,0,unknown,no
36,married,secondary,-302,yes,no,36,2,-1,0,unknown,no
47,divorced,primary,409,yes,no,143,2,364,1,other,no
38,married,primary,168,yes,yes,212,3,-1,0,unknown,no
34,married,secondary,3778,yes,no,259,3,-1,0,unknown,no
31,married,secondary,143,yes,no,221,2,-1,0,unknown,no
35,single,secondary,9,yes,no,84,2,364,2,failure,no
42,married,tertiary,1162,yes,no,406,5,364,1,other,no
41,married,secondary,-664,yes,yes,185,4,-1,0,unknown,no
45,divorced,secondary,809,yes,no,155,2,363,4,failure,no
31,married,tertiary,232,yes,no,53,3,-1,0,unknown,no
51,married,secondary,107,yes,no,99,2,369,4,failure,no
34,single,secondary,39,no,no,254,2,299,3,failure,no
38,divorced,primary,0,yes,no,531,2,-1,0,unknown,yes
33,married,primary,324,yes,no,217,2,-1,0,unknown,no
51,married,primary,1203,yes,yes,25,4,350,7,failure,no
38,single,tertiary,69,yes,no,253,3,-1,0,unknown,no
40,married,primary,104,yes,no,277,2,343,2,failure,no
36,married,primary,2040,yes,no,125,2,-1,0,unknown,no
37,married,secondary,68,yes,yes,151,2,351,1,failure,no
30,single,primary,17,yes,no,125,3,-1,0,unknown,no
35,single,secondary,-122,yes,yes,97,5,-1,0,unknown,no
52,divorced,secondary,-607,yes,no,449,6,-1,0,unknown,no
34,married,secondary,113,yes,no,16,2,-1,0,unknown,no
45,married,secondary,358,yes,no,134,2,-1,0,unknown,no
35,married,secondary,635,yes,no,265,2,-1,0,unknown,no
36,married,primary,38,yes,yes,285,2,335,1,other,no
49,single,primary,655,yes,no,32,5,-1,0,unknown,no
42,married,primary,21,yes,no,383,5,288,11,other,no
52,married,tertiary,0,yes,no,179,3,257,6,other,no
55,married,secondary,1279,yes,no,446,3,357,8,other,no
33,married,primary,142,yes,no,136,5,-1,0,unknown,no
44,divorced,tertiary,994,yes,no,420,3,-1,0,unknown,no
39,married,secondary,0,yes,no,513,3,176,2,failure,no
40,married,tertiary,342,yes,no,133,4,-1,0,unknown,no
42,married,secondary,108,yes,yes,225,2,365,7,failure,no
32,married,secondary,335,yes,no,240,3,370,1,failure,no
27,single,tertiary,205,no,no,204,3,-1,0,unknown,no
35,married,primary,298,yes,no,135,2,370,2,failure,no
47,married,unknown,878,yes,no,245,4,-1,0,unknown,no
30,single,tertiary,106,yes,no,119,3,-1,0,unknown,no
29,divorced,secondary,-7,yes,no,1279,3,-1,0,unknown,yes
29,married,secondary,182,yes,no,38,3,-1,0,unknown,no
48,married,secondary,-38,yes,no,331,3,-1,0,unknown,no
33,married,secondary,668,yes,yes,771,2,173,4,other,no
32,married,tertiary,4908,no,yes,491,2,-1,0,unknown,no
40,married,primary,830,yes,no,873,3,370,2,failure,yes
32,single,tertiary,0,yes,yes,440,2,-1,0,unknown,yes
55,married,tertiary,639,yes,no,992,5,370,3,other,no
38,married,primary,4406,yes,no,689,2,-1,0,unknown,yes
37,married,secondary,121,yes,yes,302,4,-1,0,unknown,no
31,single,secondary,1510,yes,no,72,4,176,1,failure,no
44,married,secondary,4837,yes,no,324,3,-1,0,unknown,no
53,married,secondary,6831,no,no,1130,2,-1,0,unknown,yes
41,married,tertiary,1204,yes,yes,310,2,-1,0,unknown,no
52,married,secondary,3332,yes,yes,182,4,-1,0,unknown,no
35,single,unknown,597,yes,no,1309,2,-1,0,unknown,no
38,single,secondary,1354,yes,no,364,2,343,4,failure,no
49,married,tertiary,4976,yes,no,36,9,173,1,failure,no
29,single,primary,1768,yes,no,426,3,344,1,other,no
35,married,secondary,-255,yes,no,196,3,265,2,failure,no
33,single,secondary,181,yes,no,25,7,-1,0,unknown,no
32,married,secondary,-446,no,no,126,2,344,1,failure,no
39,single,tertiary,30,yes,no,201,3,-1,0,unknown,no
42,divorced,secondary,83,no,no,300,5,358,6,failure,no
35,divorced,secondary,78,yes,no,630,3,371,3,failure,no
47,single,secondary,897,yes,no,48,4,176,2,failure,no
45,married,secondary,1501,yes,no,189,3,-1,0,unknown,no
30,single,tertiary,2,yes,yes,305,8,-1,0,unknown,no
32,married,tertiary,396,yes,no,205,3,-1,0,unknown,no
27,single,secondary,89,yes,no,68,3,-1,0,unknown,no
35,married,secondary,1417,yes,no,65,3,-1,0,unknown,no
34,married,tertiary,186,yes,no,115,3,-1,0,unknown,no
32,single,secondary,385,yes,no,247,2,-1,0,unknown,no
51,married,secondary,934,yes,yes,164,3,-1,0,unknown,no
28,single,secondary,5,yes,no,178,2,360,3,failure,no
26,single,tertiary,130,yes,no,24,7,302,1,failure,no
29,single,secondary,65,yes,no,9,6,-1,0,unknown,no
38,divorced,tertiary,1149,yes,no,91,4,-1,0,unknown,no
42,married,primary,1398,no,no,36,6,-1,0,unknown,no
31,married,tertiary,22546,yes,no,8,6,267,4,failure,no
37,married,secondary,1140,yes,no,33,3,-1,0,unknown,no
37,married,secondary,3269,yes,yes,121,2,-1,0,unknown,no
28,married,primary,674,yes,no,921,4,-1,0,unknown,no
30,married,secondary,2583,yes,no,436,3,-1,0,unknown,no
35,married,unknown,568,yes,no,119,2,293,1,failure,no
35,single,primary,1284,yes,no,13,5,-1,0,unknown,no
45,married,primary,528,yes,no,16,7,-1,0,unknown,no
40,single,primary,2226,yes,no,7,7,-1,0,unknown,no
34,single,secondary,183,yes,no,259,4,-1,0,unknown,no
55,divorced,tertiary,903,yes,no,536,3,-1,0,unknown,no
40,divorced,secondary,131,yes,no,102,3,-1,0,unknown,no
32,married,secondary,822,yes,no,19,8,366,6,failure,no
33,married,secondary,-224,yes,no,152,2,259,8,other,no
56,married,secondary,126,no,no,113,2,-1,0,unknown,no
30,single,secondary,348,yes,no,14,3,358,1,other,no
34,divorced,secondary,175,yes,no,21,8,-1,0,unknown,no
28,single,secondary,20,yes,no,17,5,370,4,other,no
47,married,secondary,120,yes,no,18,6,365,11,failure,no
46,married,secondary,2836,yes,no,13,7,358,7,other,no
45,single,secondary,0,yes,no,17,7,287,13,other,no
42,married,primary,325,yes,no,99,4,-1,0,unknown,no
39,married,tertiary,0,yes,no,11,15,261,38,failure,no
44,divorced,secondary,206,yes,no,78,1,365,1,failure,no
31,married,secondary,466,yes,no,164,1,-1,0,unknown,no
49,married,tertiary,411,no,no,9,6,-1,0,unknown,no
44,divorced,secondary,130,yes,no,263,1,371,1,failure,no
56,married,secondary,244,yes,no,465,3,-1,0,unknown,no
43,married,secondary,1437,yes,no,94,1,-1,0,unknown,no
36,divorced,secondary,437,yes,no,722,2,344,1,success,yes
33,single,secondary,1615,yes,no,178,8,174,3,failure,no
49,married,secondary,-205,yes,yes,6,6,309,1,failure,no
43,single,secondary,276,yes,no,33,6,-1,0,unknown,no
33,married,secondary,1521,yes,no,222,1,-1,0,unknown,no
34,married,secondary,529,yes,no,325,1,351,3,failure,no
26,single,tertiary,3944,yes,no,974,2,-1,0,unknown,yes
32,single,tertiary,469,yes,no,925,1,-1,0,unknown,no
43,married,tertiary,1712,yes,no,254,11,-1,0,unknown,no
35,married,tertiary,-269,yes,yes,344,4,-1,0,unknown,no
58,married,primary,2946,yes,no,467,1,-1,0,unknown,yes
55,married,secondary,203,yes,no,9,5,174,12,other,no
33,single,secondary,223,yes,yes,15,11,352,4,failure,no
54,single,secondary,3344,yes,no,12,8,-1,0,unknown,no
27,married,secondary,1028,yes,yes,580,1,329,1,failure,no
36,married,unknown,1336,yes,yes,42,7,-1,0,unknown,no
35,married,secondary,257,yes,no,186,1,-1,0,unknown,no
33,single,tertiary,283,yes,no,40,1,-1,0,unknown,no
26,single,primary,619,yes,yes,720,1,352,1,failure,no
36,married,secondary,3988,yes,yes,141,1,-1,0,unknown,no
33,single,secondary,100,yes,no,11,8,297,7,other,no
44,married,secondary,-182,yes,yes,10,10,-1,0,unknown,no
28,single,primary,54,yes,no,533,1,371,1,other,yes
37,divorced,secondary,241,yes,no,189,1,371,1,failure,no
37,single,secondary,2139,yes,no,146,3,-1,0,unknown,no
33,married,primary,149,yes,no,21,2,-1,0,unknown,no
31,married,secondary,179,yes,no,365,1,351,1,failure,no
33,single,secondary,1733,yes,no,895,3,-1,0,unknown,no
41,married,unknown,2361,no,no,91,1,-1,0,unknown,no
39,married,secondary,133,yes,no,84,4,352,4,other,no
